behavior_id,truck_id,timestamp,event,severity
7ed6bbe3-894b-4e27-924b-6a45e2f59174,TRUCK_024,2020-12-22 00:46:52.622972,Harsh Braking,0.5513475124725018
bb3a90ca-c5e0-4647-a81b-c42f9cce1943,TRUCK_029,2024-02-27 12:04:48.798548,Speeding,0.8952782028965051
39e060b3-36ef-4584-b83b-1eab5924e9a0,TRUCK_039,2022-04-30 14:27:12.840253,Harsh Acceleration,0.45543724532222596
40c34159-b483-45c4-a698-7c54ebcd18ff,TRUCK_026,2023-06-27 03:52:49.462169,Harsh Acceleration,0.9827196814064679
ad58d268-d51e-468f-b6b2-a3e31393a8e2,TRUCK_044,2022-04-08 16:12:53.002061,Harsh Acceleration,0.9944842822685008
3fc45f77-8aff-41c1-bb9b-509beb7f650b,TRUCK_046,2025-04-04 10:38:37.332560,Speeding,0.8523507557929586
5181c69f-4dc0-4128-85bb-4ac1dafe6b8e,TRUCK_040,2021-05-20 04:40:51.832992,Harsh Braking,0.3441290378210511
e711f36c-6de4-49d6-942c-2cd895562c50,TRUCK_030,2023-09-09 15:18:52.933481,Harsh Acceleration,0.18169060665238912
0ac6e6a0-616c-4941-b885-08471c7392ac,TRUCK_041,2023-10-15 05:26:58.403200,Harsh Braking,0.5803242236626667
6490bcd5-559b-4675-96b3-b0a83283bb1d,TRUCK_019,2025-08-04 13:17:35.861671,Speeding,0.8379803742107694
67a14aec-aa24-4b8b-b569-89fbbac6e4dc,TRUCK_012,2025-04-19 00:20:23.999810,Harsh Acceleration,0.20769067314409984
b4889f8c-961b-4473-85bc-b417bb47c406,TRUCK_032,2023-01-04 15:57:38.502305,Harsh Braking,0.2880878654474991
ff044927-f909-4b0f-a76f-19f6332d0a15,TRUCK_016,2022-09-07 16:19:24.648621,Speeding,0.7477391402220419
1b3a4e0d-58b9-4976-ad87-2b70fe2e818e,TRUCK_019,2023-03-26 10:44:21.471503,Speeding,0.13405815290441983
07e4c0fb-ef86-44e2-b47d-70c69008ed0b,TRUCK_011,2020-11-30 15:41:29.273102,Speeding,0.8490862581069266
a10367fe-5d55-4ccf-be45-a20cffcabf23,TRUCK_027,2020-12-10 00:46:11.589513,Speeding,0.12643273256004284
21dd1824-4ac0-45e6-83c3-93da8c7c0497,TRUCK_013,2022-03-18 12:37:52.515158,Speeding,0.6661047979493937
22d8f936-5d5b-4d36-8d65-fb946fb35681,TRUCK_004,2025-03-05 12:26:32.848442,Harsh Braking,0.6746268022192756
1fa0988b-5dca-4df2-bbba-9dc2a3f21799,TRUCK_026,2022-12-14 10:59:42.565849,Harsh Braking,0.1346558834567496
1da33054-fa66-4ef8-81e0-b10bbc424b10,TRUCK_036,2021-10-23 18:23:38.500166,Speeding,0.591131794088762
91422c61-789c-4cbb-bf5b-e6e52bfbb674,TRUCK_020,2024-11-23 12:10:49.374542,Speeding,0.5678485984468807
38f908d3-d85a-4704-a3b4-f798dd6f2e7c,TRUCK_032,2025-08-09 20:18:49.316426,Speeding,0.49098455378928085
d6192ac8-44ba-4a8b-abf3-9b39be793de6,TRUCK_035,2022-02-20 03:50:54.162735,Speeding,0.1687572776417589
b858eb08-1020-47df-8a6a-07db5e1687bf,TRUCK_029,2022-07-30 21:04:46.733764,Harsh Braking,0.5579196963198247
fd02f6f1-3568-4c12-8c49-9b4127f64db8,TRUCK_043,2024-07-11 19:11:19.700852,Harsh Braking,0.1515441939682717
b1d57715-d37f-4590-b520-9d7cdfbd6875,TRUCK_009,2020-11-22 08:22:04.890296,Harsh Acceleration,0.6606721985059799
42a243b7-c37a-4235-8e1d-ae860d28e741,TRUCK_017,2023-08-20 20:03:45.515769,Harsh Braking,0.7424772975317917
7d74ac1e-4505-4fbd-8ca8-e45438a40cea,TRUCK_042,2024-01-08 19:18:21.764051,Harsh Acceleration,0.7524938202157914
3d14078d-9603-49c5-96d3-138a1b3af4a1,TRUCK_007,2021-05-28 02:06:03.702525,Harsh Acceleration,0.6069834327325078
bd7d035b-b900-44f8-abff-cff0fccd79f6,TRUCK_014,2024-04-21 21:06:11.889662,Harsh Braking,0.9625968338898788
38a0fe2d-1a21-4089-b7d8-7a3841f1256c,TRUCK_043,2023-12-18 16:19:55.364533,Harsh Acceleration,0.1791298488257465
e9e9cda8-7d18-4016-a4c0-0848f7383b9d,TRUCK_001,2023-04-21 22:18:48.533478,Speeding,0.8972375815429656
4368f993-f9b4-483d-a95f-5f3e28c866ab,TRUCK_004,2025-09-02 17:39:54.989818,Speeding,0.26107853184488483
6ae1f032-d440-45b0-9817-a1b94a4c71c8,TRUCK_005,2022-10-13 02:02:57.174855,Harsh Braking,0.14037703148737765
ad8bdcf8-cdeb-4316-aa2b-e0da961da8b8,TRUCK_042,2022-02-17 14:27:14.762666,Harsh Acceleration,0.46523849079729873
5942fe19-33d8-489e-af5e-c9677e949217,TRUCK_036,2021-12-24 00:13:56.593805,Speeding,0.9477656411558294
1c3ebc06-a40b-4599-a399-cd2481d32b29,TRUCK_043,2022-02-04 01:16:37.892205,Speeding,0.25931484652323816
f23f8506-3b4f-422e-b853-051a6ca7e41b,TRUCK_013,2023-06-13 22:13:46.594061,Harsh Braking,0.24392450527433332
34e40c37-5872-4d80-af20-3986b73f4eaa,TRUCK_020,2023-10-16 01:39:24.644149,Harsh Braking,0.872922700852411
6e3edde5-a0da-4c24-a626-5d416171a238,TRUCK_023,2020-10-20 22:38:01.062093,Speeding,0.5175525545261151
b46dc6c8-6f9b-4b13-80e4-cacd1c98c1ce,TRUCK_000,2022-03-14 20:06:22.315111,Harsh Acceleration,0.2469298319352876
b5d5d2b2-6d8c-4e0a-a29c-6a9fdf687f95,TRUCK_037,2024-11-22 12:44:38.597110,Speeding,0.8990444882955574
dec71dc0-9f90-447f-b4f1-bfc36510e61e,TRUCK_003,2023-12-19 20:54:59.097240,Speeding,0.9197938492894064
bfd53910-a488-47fe-8f39-3bd66fb19423,TRUCK_010,2020-10-25 07:32:09.021022,Harsh Acceleration,0.1966954207916525
edea6de9-ebfb-40cf-8a73-3d010de9e3d3,TRUCK_025,2024-12-28 20:14:15.456569,Speeding,0.15313496612176078
083f3ff6-8638-4de4-b81f-ee94df649fcd,TRUCK_001,2022-07-10 14:45:34.085545,Speeding,0.8630123362637797
59f15397-e2a3-4b39-93ed-9e26040ebf22,TRUCK_031,2023-09-15 18:29:29.237632,Speeding,0.271564720380044
b4e12387-d73c-4229-9726-68b4b9ac0df0,TRUCK_012,2024-01-22 03:38:01.000193,Harsh Braking,0.33602435106536055
bff26b7d-7d68-49af-b731-905bb042f154,TRUCK_036,2025-02-19 08:05:47.254378,Harsh Braking,0.9754407693547045
710d69aa-7881-4afd-b66d-c40bebfdc0a8,TRUCK_025,2022-09-25 00:44:44.302232,Harsh Braking,0.31589542429376455
61027636-8611-4290-9221-9dea0c37b377,TRUCK_014,2024-07-05 07:40:48.943706,Harsh Acceleration,0.5967321344910439
d71d3bfd-32e9-414c-a839-0974330e4656,TRUCK_037,2024-05-25 23:56:57.872206,Speeding,0.5593415555792096
d21bb045-2353-47b7-992e-4d1a6e1c936f,TRUCK_020,2024-04-12 00:01:20.279471,Harsh Braking,0.38545608146066235
0819f70f-be09-4bb5-8993-0b4e97f7225c,TRUCK_046,2021-02-15 16:15:23.694433,Harsh Acceleration,0.3608252737430543
75f219af-1880-4e48-96c0-866f78270d2a,TRUCK_045,2022-04-15 09:57:51.058356,Harsh Acceleration,0.11428728165958243
bcb799a6-d680-49e8-b095-1dd4b7ad2a06,TRUCK_017,2022-12-26 11:07:00.278696,Speeding,0.8062008624419214
c85fcfea-6409-4191-8e9c-c41a88ec773d,TRUCK_024,2024-11-19 02:25:17.123708,Harsh Braking,0.8275845093258614
02960d70-7b9f-40c8-aa92-c31a1f7e6e4d,TRUCK_038,2021-08-05 14:23:02.483758,Speeding,0.4236030783222683
42b3fd48-932a-41aa-879b-d28accf590a7,TRUCK_013,2021-03-27 05:12:38.712112,Harsh Braking,0.19754758753666368
2dfd1dec-268a-41bc-aa7d-92425d42d642,TRUCK_001,2025-05-09 09:47:45.385296,Harsh Acceleration,0.38084773457168486
31fc1dfd-7f69-482b-9d57-8a52d1ca2a51,TRUCK_026,2023-02-22 00:20:16.221191,Harsh Braking,0.4305461952253178
6fbb0c74-da9b-412b-a597-b8b05cbc123f,TRUCK_029,2023-12-25 17:15:54.913126,Harsh Braking,0.9877356300255238
9a78200e-3dc1-4334-97c9-1d82f0533f43,TRUCK_040,2024-10-30 02:07:04.171480,Harsh Acceleration,0.9119943316593954
f967e861-8756-4668-a166-dd784f68e247,TRUCK_024,2024-09-23 00:24:32.046026,Harsh Acceleration,0.9046361357453778
f2ffbd9f-57dc-4254-9743-7dabdccf2d32,TRUCK_031,2025-04-15 23:44:35.569291,Speeding,0.45646581323030755
6d5220c1-2bd1-4c78-91fe-d1ffe687a029,TRUCK_010,2022-10-19 08:07:30.855654,Harsh Braking,0.6723043071169678
348d5ec2-74b8-42ec-aa8c-7aef94c886dc,TRUCK_027,2024-12-30 22:00:28.395044,Speeding,0.7776352998244431
8cc582ef-df7a-46a7-9ef7-57006d9ea543,TRUCK_034,2020-12-11 04:32:57.478928,Harsh Braking,0.9791925136614392
764d39ec-08fd-442e-b2c2-5674093158f9,TRUCK_044,2024-09-26 09:34:55.482711,Speeding,0.23224123617405207
35bbecb1-bf60-4cf0-8615-d18d53661e18,TRUCK_020,2023-08-07 21:11:20.249634,Speeding,0.1451870120173418
4d280d31-b682-471b-aa30-a38571f2fc5d,TRUCK_012,2022-08-08 08:05:05.894424,Speeding,0.5354083966345369
26bf8f54-9e40-4adc-ae4c-ea7faaa4e257,TRUCK_044,2022-06-14 18:11:36.889066,Harsh Braking,0.9922969708266771
65c695c5-9113-4b29-8b4c-9c821ee81e1e,TRUCK_033,2025-04-06 10:35:31.431745,Speeding,0.8045690357594393
6666a94c-edfd-4502-bacc-8390893c3890,TRUCK_036,2024-01-22 15:29:51.939599,Speeding,0.42898608797188176
a62dfa86-63c4-4e6c-b37e-f81fcdb356c6,TRUCK_030,2024-10-26 08:00:50.155248,Speeding,0.8113734688149619
a9f0c6c3-e3a2-4567-855d-b5e48c3f4635,TRUCK_036,2020-11-29 06:14:45.930497,Harsh Acceleration,0.5280772620263579
7c6a10ac-8b2e-44f9-8d15-08b95dd46f1c,TRUCK_002,2024-09-25 21:20:24.279625,Speeding,0.6670148912698716
51e794ac-82f2-41ec-8b87-6fd4d4c7b4d5,TRUCK_007,2024-06-02 02:52:52.219716,Harsh Acceleration,0.9851077587131629
62993802-5e81-4207-b07f-e5cb3681a43c,TRUCK_000,2021-04-23 02:52:54.370180,Harsh Braking,0.3110951459160292
ed9f9414-2d92-44e5-8c0a-e1c887601f06,TRUCK_027,2022-08-22 13:31:11.236656,Harsh Braking,0.8724023948828655
d5cc70a5-6b94-4de0-ae5a-52a1676aa7f4,TRUCK_027,2022-11-22 11:03:17.222719,Speeding,0.34240500940162
538a2dd9-55f3-445f-8341-1a4b396c40b7,TRUCK_009,2022-05-14 18:25:08.713666,Speeding,0.8960175664842669
b582504f-4667-40c6-8708-39cff816ba6c,TRUCK_041,2025-03-03 01:12:58.817173,Harsh Braking,0.4530685846073651
e1794ceb-f09a-4deb-b04e-518a0ff7cdfb,TRUCK_040,2021-09-29 07:00:10.540105,Speeding,0.3127962444796667
2d78f4f1-d60b-46e4-b8d6-c926b961d775,TRUCK_042,2023-02-08 10:56:39.049342,Speeding,0.5047256177140301
df901812-33d6-4fb9-b7ef-30d619cec9fc,TRUCK_041,2024-04-24 14:26:13.681546,Harsh Braking,0.14740970175102014
1f2cfb0c-b989-4b6b-8896-95ef9959fbfb,TRUCK_021,2023-01-24 11:28:07.322958,Harsh Acceleration,0.1845929630847177
559d7ea4-e1b1-40e2-beee-bdaa97657b35,TRUCK_028,2024-04-29 10:16:42.551066,Speeding,0.17299123489319376
39dff232-e986-46ec-a9a5-bb82b7327a34,TRUCK_035,2023-07-06 02:08:43.934570,Harsh Acceleration,0.1899442997179005
1a70e2b7-d2cb-46d5-86e7-1dbd946d2110,TRUCK_025,2021-07-12 19:30:55.000538,Speeding,0.4087172607139381
1e66b301-5f90-4364-b988-1bd227dc35d1,TRUCK_005,2021-01-12 09:56:27.611481,Harsh Braking,0.5762346786110893
24d3b62e-3823-4760-a768-d15a8f2a98e5,TRUCK_046,2025-04-28 11:19:37.977801,Speeding,0.6791356773294186
2bf7d21f-ac30-4e31-9675-9e79ecf12a0e,TRUCK_008,2024-07-16 19:57:13.184711,Speeding,0.4887905953110684
255435d0-a54c-47bf-a29b-d5957da8e206,TRUCK_018,2023-07-09 23:49:56.670728,Speeding,0.6025890716483167
9f7ee81b-58b3-42f9-a55b-771d9e257904,TRUCK_043,2023-09-20 23:58:07.121429,Harsh Braking,0.7937197735201944
63b970a8-ae25-4103-9a74-e2f4c9e80e09,TRUCK_022,2025-08-07 04:55:52.775658,Harsh Braking,0.11290735214468774
0c95506d-2ca3-4e63-bca6-e7e2560277b5,TRUCK_001,2023-08-10 02:53:51.170861,Speeding,0.8454802024821129
a52a85ed-1775-4256-98f3-12959394d8af,TRUCK_045,2023-10-28 03:30:22.925019,Harsh Braking,0.5846028719114097
55e20f49-7774-48b9-ba4d-a26274e7ad71,TRUCK_012,2021-12-30 15:10:10.546922,Speeding,0.19272720000908528
7ae355b8-dcd4-4dd9-b386-aa87a8746911,TRUCK_029,2023-03-10 19:35:28.100541,Harsh Braking,0.8162345191083616
ec423f57-e893-4d9c-94e3-39e35f33ad60,TRUCK_005,2020-10-02 07:03:02.165863,Harsh Acceleration,0.14537309044326838
4c2ce6f6-5897-4162-95e9-32d1da696f85,TRUCK_045,2023-04-04 19:34:52.920914,Speeding,0.957939418029111
0122d268-2fa5-4a2a-8c10-fb84320922b5,TRUCK_017,2022-07-05 20:08:36.380051,Harsh Acceleration,0.7687596937854984
cbcafeb7-b92a-4b80-b6a8-7b17c17712a5,TRUCK_018,2023-02-28 01:23:16.198359,Harsh Acceleration,0.6879200441071506
95cdb7ac-a294-49a6-9b15-6f343e56dd72,TRUCK_023,2021-09-28 15:13:33.985589,Harsh Braking,0.5134603925341763
10e849ac-626c-420e-84df-2e119e58987f,TRUCK_005,2021-12-11 03:52:54.114284,Harsh Acceleration,0.24425242401748892
2f8de9e7-becf-4c69-b2e2-d63f5e76c44b,TRUCK_007,2022-08-08 07:51:23.233011,Harsh Braking,0.9463610949627711
b375fc9e-f85a-4f3d-b892-887ee9aa6152,TRUCK_044,2023-04-23 02:49:10.258986,Speeding,0.9904321701156432
1d4fefc5-f3f3-4398-8a1a-3490399ad188,TRUCK_018,2024-04-08 05:34:01.665594,Harsh Acceleration,0.2451227251174375
a3ad49b3-6e34-44b5-8b5d-66ed890e69d1,TRUCK_004,2025-08-19 14:45:53.034088,Harsh Braking,0.546088262587192
46f41b6d-8253-489f-9e60-689097fd82f0,TRUCK_045,2022-10-26 21:29:12.715968,Harsh Braking,0.7935977587370688
ad4d727d-d7e4-4878-a1d9-23d5722334cb,TRUCK_007,2023-11-07 08:01:30.697277,Harsh Acceleration,0.3723093032289454
810eff92-68e2-4f7d-87b9-fe37467577ee,TRUCK_039,2024-04-02 23:13:57.434405,Speeding,0.720288841331881
ab5fca80-2fb4-49ea-8f34-4e42cea52498,TRUCK_041,2020-12-08 22:32:02.990961,Speeding,0.6068442061620941
f24f1e90-79a3-495c-b554-9366e1360ce8,TRUCK_000,2024-07-13 04:40:45.352473,Harsh Acceleration,0.5475835913563918
e9fd3f82-2e65-4ed2-bb7a-52340b7d4156,TRUCK_019,2022-11-08 21:42:44.436819,Harsh Braking,0.7183829619917468
3cd95a2a-26e5-4ea7-b9a3-f5609b596654,TRUCK_048,2021-11-14 12:51:54.161535,Harsh Braking,0.9540856015293976
fd980fd4-1567-4bc2-8167-613d2bca8939,TRUCK_020,2024-09-26 22:20:07.055306,Harsh Acceleration,0.9059499883838288
8ee7dda2-8dd1-43ea-ac95-db610b5a814d,TRUCK_018,2021-11-19 07:36:40.049952,Harsh Braking,0.8128291262084201
85a15b2f-e3e4-4b9d-a0b0-d50bd164a54c,TRUCK_005,2023-02-05 21:43:05.056514,Speeding,0.7143780029304372
b7537506-fe38-4e48-b9c5-b44c419e5c36,TRUCK_031,2021-09-22 16:27:58.406871,Speeding,0.9205694614240574
0d1d4608-481d-4e72-8b9d-7e1a4fef9b44,TRUCK_016,2025-01-23 14:42:46.116825,Speeding,0.30573690558690847
42d4d257-4bd2-4a2a-8bcb-699d64a2f6ad,TRUCK_033,2025-01-20 00:05:53.279450,Speeding,0.5808174196697069
7ca66955-3ac4-47d9-9d55-6c69a76b188e,TRUCK_043,2023-08-02 22:53:22.978085,Harsh Braking,0.3149279758964902
c71c9a22-7884-4ff7-b775-09d34642eb4a,TRUCK_047,2021-11-21 02:44:57.096454,Speeding,0.4616140332556805
c745440b-fe5f-4b2b-97d7-dc3b591b86ad,TRUCK_012,2023-12-28 12:59:44.845823,Harsh Acceleration,0.5291249534622807
4ed9f0fe-400f-4728-8ccf-56650e42e690,TRUCK_002,2022-05-07 20:18:05.180899,Harsh Braking,0.8242362656285849
5bb59c79-d9be-4002-b2ae-c2e757424334,TRUCK_006,2024-07-22 20:08:51.566798,Harsh Braking,0.8402296301743937
edee7295-3be6-47b0-94ab-0447564d1d83,TRUCK_008,2023-09-24 10:07:45.010631,Speeding,0.25795684435012556
8a3e1d8a-1423-4fa2-af65-73d6d9ddb3ed,TRUCK_025,2022-10-17 02:19:21.397019,Speeding,0.7421282759207835
be10eabd-41fc-419b-a6e2-f07955413074,TRUCK_024,2023-11-23 00:01:16.551023,Harsh Acceleration,0.603486817424036
e2fa87cc-2896-4fc1-8cc1-0fa2b9baf562,TRUCK_046,2023-07-27 00:55:29.712437,Harsh Acceleration,0.6121515607788687
44902872-9cce-4c93-9a21-853f87600c45,TRUCK_006,2024-01-17 16:58:22.038078,Harsh Acceleration,0.47890486493176854
1a067e87-6304-4785-b2ab-ff7c2d6a7c74,TRUCK_041,2025-09-04 10:42:39.233608,Harsh Braking,0.7478820273817073
be7ebed7-7073-435f-9334-478ff02b86a6,TRUCK_019,2023-04-16 19:22:54.524195,Harsh Braking,0.8975806156618442
6e43a0fd-6392-4b2a-a258-19fc0108ad1e,TRUCK_033,2023-04-09 18:01:13.876595,Speeding,0.552493961369594
079730be-68eb-41a6-8e8a-69eec86a7c1f,TRUCK_034,2020-12-31 15:42:05.589602,Speeding,0.9765444566917104
8206f2eb-2d46-40dd-a6fc-43035b8fd312,TRUCK_045,2021-01-02 11:32:01.961293,Harsh Acceleration,0.8892227165788399
c9759411-2fdc-45b4-a958-019180df208d,TRUCK_040,2022-12-12 11:45:09.207149,Harsh Braking,0.8756924619053525
559a3ba1-5ab8-427e-b8f4-ee07b3ca7e01,TRUCK_022,2022-12-28 08:18:10.351548,Harsh Acceleration,0.8616972873075939
0c37a928-e28f-4747-8fe1-55ff6b0b9d6a,TRUCK_048,2020-11-20 16:26:23.353243,Harsh Acceleration,0.26938997854558006
ce02ed65-71c0-49f8-bd32-c9b8524aa628,TRUCK_036,2023-05-08 11:09:01.796502,Harsh Acceleration,0.6997975026437215
702cab7c-8169-46cb-928d-70270bc463a7,TRUCK_047,2024-04-17 23:25:55.767903,Speeding,0.9506193001207982
86899077-bb07-48e2-967a-84cbc9f3ea77,TRUCK_035,2023-03-24 07:57:41.706437,Harsh Acceleration,0.694394794691369
bad17559-41ed-4356-8d9f-f587540852b6,TRUCK_030,2023-12-28 20:22:04.608246,Speeding,0.8555283534140327
32bebbcc-9bc4-4891-9c3b-e99815c08636,TRUCK_031,2024-07-09 00:56:53.690175,Speeding,0.6983095994319906
e646006b-dc2d-43ac-815f-623ec3b03f0c,TRUCK_049,2024-10-22 16:26:30.033192,Harsh Braking,0.3924181991399852
b0489673-cff1-45df-a847-b747f8582769,TRUCK_005,2025-08-08 07:15:57.052097,Speeding,0.957862138879918
c3dec73f-d86a-460a-8ebf-37b55df6bafb,TRUCK_005,2022-08-16 12:05:00.739088,Harsh Braking,0.9680333903780933
21a7aa23-6663-4743-b035-92707002f32a,TRUCK_009,2022-09-03 13:18:22.820622,Harsh Acceleration,0.49674087109031895
d9b7176a-ac11-4ba9-bd0f-778eab482525,TRUCK_018,2021-02-07 09:20:03.097599,Harsh Braking,0.7626930648315416
5319c140-f548-479a-91d4-614893281abb,TRUCK_042,2023-09-15 04:09:07.218224,Speeding,0.8203753355100317
f48d92f3-c391-45ae-bd8d-4b24211cd836,TRUCK_031,2021-02-23 03:25:48.541081,Harsh Braking,0.37819118301609733
b76a67e3-3743-4a99-8500-a3254cdd125c,TRUCK_007,2022-09-03 06:10:07.070052,Harsh Acceleration,0.14686699348072757
720f8c8e-6710-432a-8fc0-7064ab4ea0a3,TRUCK_038,2022-03-08 03:47:49.470642,Harsh Braking,0.502268976259239
e25946a3-6fc7-4597-8dc3-03d9183fa256,TRUCK_048,2021-09-14 17:59:26.521242,Speeding,0.6284746400264655
06921dbb-7922-42f2-933d-b6695c8ca68f,TRUCK_018,2025-07-30 21:23:31.189821,Harsh Braking,0.33722759765401855
d2d2cf80-c612-444e-903a-9df8b02cc870,TRUCK_031,2023-05-23 23:33:44.945237,Harsh Acceleration,0.9797207775546012
617fa8b2-79d9-4544-84c5-518aef7f4084,TRUCK_008,2025-01-29 19:23:16.260626,Harsh Braking,0.19229505268766967
120683e7-0d86-4dab-81f0-ef6402f3b0f9,TRUCK_004,2024-09-26 06:42:08.980278,Speeding,0.7739012681864487
f8f6c302-d76c-4487-8437-941326907c55,TRUCK_040,2022-12-13 01:41:57.739374,Harsh Braking,0.8731031369588622
1af98e0f-fdd5-4fea-98c0-698fc2db5ad5,TRUCK_014,2023-08-07 05:13:28.686983,Harsh Braking,0.683007942279287
e496611c-c1ce-4464-85a9-0a0c0b09967a,TRUCK_008,2020-10-17 06:19:52.725057,Harsh Braking,0.6028770037384696
208cb354-e840-450a-9f6a-97a085ee019b,TRUCK_036,2022-01-24 23:33:19.748079,Harsh Braking,0.3138464509174031
bebe3a7b-3757-46dc-a920-8f920c00245c,TRUCK_010,2023-06-26 18:21:06.073660,Harsh Acceleration,0.4319338482101167
ae625489-2503-49d0-8552-edbf3fe8441c,TRUCK_047,2025-04-30 11:23:36.462777,Harsh Acceleration,0.11025498240590936
41ad363e-a4ee-479d-b205-daea0641b0c5,TRUCK_038,2021-10-23 09:20:13.477253,Harsh Braking,0.9011836737513643
e55d92d4-4eae-4efb-9582-841dd6766f42,TRUCK_010,2024-06-22 17:08:26.998497,Harsh Acceleration,0.47650440502338964
b97a6306-0850-4af4-b5cd-a2cfd1128831,TRUCK_030,2021-07-28 22:35:26.396931,Harsh Braking,0.5061028909651957
58243c8a-fdfc-4887-a857-bdb7fdb6093f,TRUCK_039,2020-12-18 10:10:24.192304,Harsh Braking,0.7259633779756444
f396ce45-75ee-459d-9fe0-93397d7ebdce,TRUCK_010,2023-03-07 03:12:59.417192,Harsh Acceleration,0.4664591011755599
77c9e0eb-be39-42e7-ad3d-a0f79dfa94ff,TRUCK_017,2025-03-19 13:13:35.141102,Speeding,0.3428587604029426
cf4a10ec-5305-4a76-b929-3641ab6990b3,TRUCK_042,2025-02-21 19:52:58.289224,Harsh Acceleration,0.8171217490909252
1c82f875-514b-4a10-b5b5-a27e9162d536,TRUCK_024,2022-10-29 12:19:55.353902,Harsh Acceleration,0.47868935208738916
c9c7c157-e95d-48f1-8de3-543073a87262,TRUCK_032,2025-03-30 17:43:06.122890,Harsh Braking,0.6123286790575957
7d378c82-4b95-4f32-906d-2031efdb50bc,TRUCK_018,2022-05-08 22:14:47.753148,Harsh Braking,0.8790477119115795
bcfaa5d6-859e-4938-83ee-d84ecc5786f3,TRUCK_047,2024-10-12 13:09:30.105706,Speeding,0.621327588157991
f276c4f9-5dbb-41ca-8de6-689e237733ff,TRUCK_002,2024-04-13 05:44:43.905100,Speeding,0.12509385032209147
de89bc77-d59f-42cd-b3cf-205007d63d92,TRUCK_025,2024-03-27 15:17:27.688264,Harsh Braking,0.9270553402241115
2ee29033-c2ad-45d1-9075-1bdbc44fc437,TRUCK_009,2022-01-02 10:32:07.338984,Harsh Braking,0.7634229973353628
224bbda6-1371-4cb9-8512-504c8338b4b4,TRUCK_021,2023-11-05 15:00:59.166949,Harsh Acceleration,0.661118111204705
9c1d8a9a-1b68-476c-a855-d5d7e3365242,TRUCK_030,2025-08-21 15:56:37.497345,Harsh Braking,0.7615968663741589
